label	readme_pattern	capability_key	expected_substr	proof_path	enforce	notes
nevir-lose-12	the Noul question lost to the rubric in all 12 pairings	rerank-nevir	The Noul LOSEs all 9 re-run pairings, and all 3 against the committed rubric as well.	docs/demos/upstream-repro/rerank-nevir-20260924.md	yes	README claim registered 2026-09-25 (jev-k9z.9; ReadmeStrangerRun). Proof holds the text, not a re-run.
nevir-noul-range	918 to 929 of 1,383 right	rerank-nevir	| noul-run3 | 918 | 0.6638 |	docs/demos/upstream-repro/rerank-nevir-20260924.md	yes	README claim registered 2026-09-25 (jev-k9z.9; ReadmeStrangerRun). Proof holds the text, not a re-run.
nevir-tool-range	against 968 to 989	rerank-nevir	| tool-run3 | 989 | 0.7151 |	docs/demos/upstream-repro/rerank-nevir-20260924.md	yes	README claim registered 2026-09-25 (jev-k9z.9; ReadmeStrangerRun). Proof holds the text, not a re-run.
nevir-r101	so the tool keeps its rubric (R101	rerank-nevir	## R101 — REFUTED:	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-k9z.9; ReadmeStrangerRun). Proof holds the text, not a re-run.
leaf-c-n	predicts the winner on 95 held-out battles	pokejev-leaf	Held-out, fit once on all dev rows, scored once: 95 battles	EVAL.md	yes	README claim registered 2026-09-25 (jev-9gtw.1, 7fd80a3; ReadmeStrangerRun). Proof holds the text, not a re-run.
secrets-pattern	gives omp the key's pattern	omp-secrets	friendlyName: TypeSafe API key	.omp/secrets.yml	yes	README claim registered 2026-09-25 (jev-xw3f, 0da93a6; ReadmeStrangerRun). Proof holds the text, not a re-run.
secrets-enabled	so text a provider sees carries a placeholder	omp-secrets	  enabled: true	.omp/config.yml	yes	README claim registered 2026-09-25 (jev-xw3f, 0da93a6; ReadmeStrangerRun). Proof holds the text, not a re-run.
secrets-incident	Since a live TypeSafe key was printed into a tool result on 2026-09-25	omp-secrets	2026-09-25 ~05:57Z pane 5	.beads/issues.jsonl	yes	README claim registered 2026-09-25 (jev-xw3f; ReadmeStrangerRun). Proof holds the text, not a re-run.
secrets-probe-redacted	REDACTED in this repo on the claude and codex profiles	omp-secrets	jev cwd claude REDACTED ('LEN=33 HEAD=$$TYPES TAIL=:L$$'), jev cwd codex REDACTED	.beads/issues.jsonl	yes	README claim registered 2026-09-25 (jev-doc7; ReadmeStrangerRun). Proof holds the text, not a re-run.
secrets-probe-leaked	LEAKED in a scratch project with secrets on and no pattern	omp-secrets	(secrets on, no regex) claude LEAKED ('LEN=107 HEAD=apikey_	.beads/issues.jsonl	yes	README claim registered 2026-09-25 (jev-doc7; ReadmeStrangerRun). Proof holds the text, not a re-run.
secrets-probe-trust	It trusts the model's report of what it saw	omp-secrets	The verdict rests on the model's report	scripts/omp-secret-probe.py	yes	README claim registered 2026-09-25 (jev-doc7; ReadmeStrangerRun). Proof holds the text, not a re-run.
secrets-logs	local session logs still hold the real value	omp-secrets	local session logs still contain restored values	.omp/config.yml	yes	README claim registered 2026-09-25 (jev-xw3f; ReadmeStrangerRun). Proof holds the text, not a re-run.
pokeblend-r108-wins	in 200 battles it won 114	pokejev-leaf	| frozen-alpha live | 114/200 | 0.570 |	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
pokeblend-r108	still under the kill line (R108)	pokejev-leaf	## R108 — REFUTED: frozen-alpha action/opponent mixture reaches the 70% Abyssal kill line	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-code	at AUC 0.827 (95% 0.755 to 0.883)	pokejev-leaf	| C code-only | 2,274 | 1,171 | 1,103 | 0.826888 | [0.754631, 0.883540] |	docs/demos/upstream-repro/loss-depth-pokejev-leaf-c-r4-refit-receipt-20250925.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-noul	three Jev Nouls add nothing measurable (0.824	pokejev-leaf	| C code+Noul | 2,274 | 1,171 | 1,103 | 0.824212 | [0.753697, 0.881981] |	docs/demos/upstream-repro/loss-depth-pokejev-leaf-c-r4-refit-receipt-20250925.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-delta	a paired -0.003, -0.015 to +0.008	pokejev-leaf	paired Noul delta -0.0027 [-0.0150, +0.0081]	EVAL.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-third	on a third read of that split	pokejev-leaf	r4 is the third read of this held-out split	EVAL.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-n	predicts the winner on 95 held-out battles	pokejev-leaf	Held-out exclusions: fallback 172, unusable 395, missing turn 0; 95 battles.	docs/demos/upstream-repro/loss-depth-pokejev-leaf-c-r4-refit-receipt-20250925.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-nobattle	No battle result exists	pokejev-leaf	no r4 battle and no new Noul call.	docs/demos/upstream-repro/loss-depth-pokejev-leaf-c-r4-refit-receipt-20250925.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r3-switch-99	which switched on 99% of offered turns	pokejev-leaf	switched on 1,518 of 1,532 turns with a switch offered (99%)	.beads/issues.jsonl	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-switch	then on 8.9% against Stage B's 36.2%	pokejev-leaf	the final keyless read was switch `0.089` versus `0.362`	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-gate	a preregistered action-mix gate stopped the leaf arms	pokejev-leaf	Both readings fail the preregistered `0.10` action-mix limit.	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-r109	(R109, R110)	pokejev-leaf	## R109 — REFUTED: Leaf C frozen winner model is a safe action-search leaf	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
leaf-r4-closed	so no Jev question change tested reaches the battle loss	pokejev-leaf	No Jev question change tested reaches the battle loss	.beads/issues.jsonl	yes	README claim registered 2026-09-25 (jev-9gtw.1 r4, 9fbe996; ReadmeStrangerRun). Replaces the r3 leaf rows. Proof holds the text, not a re-run.
prevalence-corpus-cmd	prevalence-check.mjs work/jev-real-corpus-eval/corpus.jsonl --truth outcome	prevalence	| real command corpus `work/jev-real-corpus-eval/corpus.jsonl` (7,846) | labels only | n/a | always-BAD 6,181 (78.8%)	work/jev-prevalence-first/SPEC.md	yes	README claim registered 2026-09-25 (jev-e3on stranger-run fix; ReadmeStrangerRun). Proof holds the text, not a re-run.
gates-portable-br-first	after one `br sync --import-only`; other missing prerequisites are named SKIPs	gates	Fresh clone fix: run 'br sync --import-only' from the repository root	foundation/gates.sh	yes	README claim registered 2026-09-25 (jev-e3on stranger-run fix; ReadmeStrangerRun). Proof holds the text, not a re-run.
secret-probe-needs-omp	needs omp |	omp-secrets	2 NOT_RUN (no omp, no answer, timeout)	scripts/omp-secret-probe.py	yes	README claim registered 2026-09-25 (jev-e3on stranger-run fix; ReadmeStrangerRun). Proof holds the text, not a re-run.
pokechamp-pin	needs the pokechamp clone, see [`work/poke-jev`]	pokejev	git clone https://github.com/sethkarten/pokechamp && git -C pokechamp checkout 0f84c46	work/poke-jev/README.md	yes	README claim registered 2026-09-25 (jev-e3on stranger-run fix; ReadmeStrangerRun). Proof holds the text, not a re-run.
review-threshold	only when the boundary score is at least 0.9, appends one advisory line	omp-review	A scored diff with boundary >= 0.9 gets one line appended to the same	docs/demos/upstream-repro/omp-jev-review-advisory-20260925.md	yes	README claim registered 2026-09-25 (jev-k9z.2, 04075f0; ReadmeStrangerRun). Proof holds the text, not a re-run.
review-no-authority	marked no merge authority	omp-review	[jev-review advisory, no merge authority]	docs/demos/upstream-repro/omp-jev-review-advisory-20260925.md	yes	README claim registered 2026-09-25 (jev-k9z.2; ReadmeStrangerRun). Proof holds the text, not a re-run.
review-fire-rate	At 0.9 it fires on 3 of 125 real code diffs	omp-review	On the 125 real code diffs the draw scored, boundary >= 0.9	docs/demos/upstream-repro/omp-jev-review-advisory-20260925.md	yes	README claim registered 2026-09-25 (jev-k9z.2; ReadmeStrangerRun). Proof holds the text, not a re-run.
review-fire-3	fires on 3 of 125	omp-review	fired on 3 (2.4%)	docs/demos/upstream-repro/omp-jev-review-advisory-20260925.md	yes	README claim registered 2026-09-25 (jev-k9z.2; ReadmeStrangerRun). Proof holds the text, not a re-run.
review-l3-fire	it appeared on a diff scored 0.92, and the model quoted it	omp-review	and its reply quotes that line.	docs/demos/upstream-repro/omp-jev-review-advisory-20260925.md	yes	README claim registered 2026-09-25 (jev-k9z.2; ReadmeStrangerRun). Proof holds the text, not a re-run.
review-l3-silent	and not on one scored 0.05	omp-review	the tool result carries no advisory line and the reply says none appeared	docs/demos/upstream-repro/omp-jev-review-advisory-20260925.md	yes	README claim registered 2026-09-25 (jev-k9z.2; ReadmeStrangerRun). Proof holds the text, not a re-run.
review-retest	ten diffs re-scored a day apart moved at most 0.06	omp-review	Largest change between the two days: 0.06	docs/demos/upstream-repro/omp-jev-review-advisory-20260925.md	yes	README claim registered 2026-09-25 (jev-k9z.2; ReadmeStrangerRun). Proof holds the text, not a re-run.
review-empty-vendored	empty or vendored diffs make no call	omp-review	`applicable:false` with zero Jev calls	docs/demos/upstream-repro/omp-jev-review-advisory-20260925.md	yes	README claim registered 2026-09-25 (jev-k9z.2; ReadmeStrangerRun). Proof holds the text, not a re-run.
review-unmeasured	Whether a fired line is right is unmeasured	omp-review	whether a fired line is right is unmeasured	docs/demos/upstream-repro/omp-jev-review-advisory-20260925.md	yes	README claim registered 2026-09-25 (jev-k9z.2; ReadmeStrangerRun). Proof holds the text, not a re-run.
router-188	On 188 goals from our own sessions	usage-router	live 2026-09-25 on `jev-1.13.0`: 188 goals	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-vbh.4, R111; ReadmeStrangerRun). Proof holds the text, not a re-run.
router-recall	routed 12 of 94 network goals off local	usage-router	Non-local recall 12/94	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-vbh.4, R111; ReadmeStrangerRun). Proof holds the text, not a re-run.
router-false	and 0 of 94 local ones	usage-router	false-route 0/94	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-vbh.4, R111; ReadmeStrangerRun). Proof holds the text, not a re-run.
router-keyword	against a keyword rule's 32 and 11	usage-router	got recall 32/94, false-route 11/94	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-vbh.4, R111; ReadmeStrangerRun). Proof holds the text, not a re-run.
router-short	routed or declined 13 of 19 short network goals	usage-router	short non-local 13/19 = 0.684	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-vbh.4, R111; ReadmeStrangerRun). Proof holds the text, not a re-run.
router-bar	against a 0.833 bar	usage-router	on at least 5 of 6 (0.833).	NEGATIVE_EVIDENCE.md	yes	README claim registered 2026-09-25 (jev-vbh.4, R111; ReadmeStrangerRun). Proof holds the text, not a re-run.
router-shadow	so it stays in shadow mode (R111)	usage-router	so the router stays in shadow mode.	docs/demos/upstream-repro/usage-router-trial-choice-prereg-20260925.md	yes	README claim registered 2026-09-25 (jev-vbh.4; ReadmeStrangerRun). Proof holds the text, not a re-run.
claim-coverage	113 of 114 README claim sentences are registered	claim-coverage	covered=113	foundation/kit/claim-coverage.floor	yes	README claim registered 2026-09-24 (section 5, RedMaple 5597be8; fraction re-derived by claim-units.py in the landing commit, the receipt's 45 of 79 was pre-landing: docs/demos/upstream-repro/section5-claims-20260924.md). Proof is the floor file stage 15 enforces.
claim-coverage-candidates	113 of 114 README claim sentences are registered	claim-coverage	candidates=114	foundation/kit/claim-coverage.floor	yes	README claim registered 2026-09-24 (section 5, RedMaple 5597be8; fraction re-derived by claim-units.py in the landing commit, the receipt's 45 of 79 was pre-landing: docs/demos/upstream-repro/section5-claims-20260924.md). Proof is the floor file stage 15 enforces.
ci-pin	the verdict at 196e124 is green with 5 typed skips	ci-pin	VERDICT: GREEN WITH 5 TYPED SKIPS	docs/demos/upstream-repro/section5-claims-20260924.md	yes	README claim registered 2026-09-24 (section 5, RedMaple 5597be8; run https://github.com/JYeswak/jev_playground/actions/runs/35978286566). Proof holds the verdict line, not a re-run.
ci-pin-push	jev's gates run in public CI at every push to `main`	ci-pin	branches: [main]	.github/workflows/gates.yml	yes	README claim registered 2026-09-24 (section 5, RedMaple 5597be8; run https://github.com/JYeswak/jev_playground/actions/runs/35978286566). Proof holds the verdict line, not a re-run.
self-assessed	jev has been assessed with the FrankenSuite RULEBOOK v1.0	jev-assessment	RULEBOOK v1.0	notes/deep/jev-assessment.md	yes	README claim registered 2026-09-24 (section 5, RedMaple 5597be8). Cold-read replies were not re-verified line by line.
rollout-review-loads	the review extension, which load in every new session	omp-rollout	import ompJevReview from "../../work/omp-jev-review/src/index.ts";	.omp/extensions/jev-review.ts	yes	README claim registered 2026-09-25 (jev-ja32, 6b47a96; ReadmeStrangerRun). Replaces review-not-installed. Proof holds the text, not a re-run.
rollout-key-infisical	fetch the key from Infisical in-process, since panes run with none in their environment	omp-rollout	The key comes from Infisical into this process's memory (use-infisical-key.ts); panes run	.omp/extensions/jev-review.ts	yes	README claim registered 2026-09-25 (jev-ja32, 6b47a96; ReadmeStrangerRun). Replaces review-not-installed. Proof holds the text, not a re-run.
rollout-tools-key	and the review extension, which load in every new session and fetch the key from Infisical	omp-rollout	the four .omp/tools factories and the new .omp/extensions/jev-review.ts fetch the key from Infisical in-process	.beads/issues.jsonl	yes	README claim registered 2026-09-25 (jev-ja32, 6b47a96; ReadmeStrangerRun). Replaces review-not-installed. Proof holds the text, not a re-run.
rollout-l3	in keyless claude and codex sessions `jev_rerank` called the model and the review line appeared on the 0.92 diff	omp-rollout	L3 on claude and codex profiles with no key in env: jev_rerank ordered=true calledModel=true, reviewer advisory on a2dca29b	.beads/issues.jsonl	yes	README claim registered 2026-09-25 (jev-ja32, 6b47a96; ReadmeStrangerRun). Replaces review-not-installed. Proof holds the text, not a re-run.
